status_id,num_like,num_love,num_wow,num_haha,num_sad,num_angry
5281959998_10150661661544999,956,0,0,0,0,0
5281959998_10150661987194999,1166,0,0,0,0,0
5281959998_10150661921274999,742,0,0,0,0,0
5281959998_10150661922624999,1035,0,0,0,0,0
5281959998_10150661762539999,1415,0,0,0,0,0
5281959998_10150661890559999,722,0,0,0,0,0
5281959998_10150661634109999,571,0,0,0,0,0
5281959998_10150661918979999,206,0,0,0,0,0
5281959998_10150661917364999,2404,0,0,0,0,0
5281959998_10150661957579999,920,0,0,0,0,0
5281959998_10150661642549999,1098,0,0,0,0,0
5281959998_10150661947134999,217,0,0,0,0,0
5281959998_10150661930524999,14662,2,0,0,0,0
5281959998_10150661874724999,117,0,0,0,0,0
5281959998_10150661824759999,3231,0,0,0,0,0
5281959998_10150661907914999,2322,0,0,0,0,0
5281959998_10150661621204999,2587,0,0,0,0,0
5281959998_10150661896739999,8075,1,0,0,0,0
5281959998_10150661882954999,2707,0,0,0,0,0
5281959998_10150661684644999,3291,0,0,0,0,0
5281959998_10150661863079999,1257,0,0,0,0,0
5281959998_10150661855909999,2631,0,0,0,0,0
5281959998_10150661782254999,3538,2,0,0,0,0
5281959998_10150661830089999,849,1,0,0,0,0
5281959998_10150661835239999,1071,0,0,0,0,0
5281959998_10150661691699999,2217,0,0,0,0,0
5281959998_10150661623454999,614,0,0,0,0,0
5281959998_10150661792249999,2619,0,0,0,0,0
5281959998_10150661705294999,481,0,1,0,0,0
5281959998_10150661626134999,522,0,0,0,0,0
5281959998_10150661755934999,480,0,0,0,0,0
5281959998_10150661740969999,1370,0,1,0,0,2
5281959998_10150661733164999,1533,0,0,0,0,0
5281959998_10150661727974999,530,0,0,0,0,0
5281959998_10150661592779999,3373,1,0,0,0,0
5281959998_10150661695159999,1525,0,0,0,0,0
5281959998_10150661472614999,1747,0,0,0,0,0
5281959998_10150661673944999,1487,0,0,0,0,0
5281959998_10150661636584999,3029,0,0,0,0,0
5281959998_10150661567399999,589,0,0,0,0,0
5281959998_10150661605184999,410,0,0,0,0,0
5281959998_10150661352354999,614,0,0,0,0,0
5281959998_10150661589239999,8125,0,0,0,0,0
5281959998_10150661516579999,1900,0,0,0,0,0
5281959998_10150661503349999,296,0,0,0,0,0
5281959998_10150661513894999,1573,0,0,0,0,0
5281959998_10150661527589999,1577,0,0,0,0,0
5281959998_10150661497219999,3931,0,0,0,0,0
5281959998_10150661496189999,625,0,0,0,0,0
5281959998_10150661483979999,2357,0,0,0,0,0
5281959998_10150661377719999,2410,0,0,0,0,0
5281959998_10150661464414999,1373,0,0,0,0,0
5281959998_10150661376474999,1835,0,0,0,0,0
5281959998_10150661374824999,360,0,0,0,0,0
5281959998_10150661372324999,631,0,0,0,0,0
5281959998_10150661339444999,2202,0,0,0,0,0
5281959998_10150661341004999,548,0,0,0,0,0
5281959998_10150661031964999,1120,0,0,0,0,0
5281959998_10150661328619999,302,0,0,0,0,0
5281959998_10150661329644999,953,0,0,0,0,0
5281959998_10150660946994999,2243,0,0,0,0,0
5281959998_10150661027544999,795,0,0,0,0,0
5281959998_10150661042939999,814,0,0,0,0,0
5281959998_10150661045089999,838,0,0,0,0,0
5281959998_10150660952284999,202,1,0,0,0,0
5281959998_10150660941044999,1285,0,0,0,0,0
5281959998_10150661060979999,1890,0,0,0,0,0
5281959998_10150660931644999,3316,0,0,0,0,0
5281959998_10150661051724999,53742,2,0,0,0,0
5281959998_10150661002219999,3757,0,0,0,0,0
5281959998_10150660872824999,1771,0,0,0,0,0
5281959998_10150660995604999,1199,0,0,0,0,0
5281959998_10150660937264999,818,0,0,0,0,0
5281959998_10150661058469999,782,0,0,0,0,0
5281959998_10150660922499999,12627,0,0,0,0,0
5281959998_10150660924209999,1449,0,0,0,0,0
5281959998_10150661005679999,450,0,0,0,0,0
5281959998_10150660959839999,3168,0,0,0,0,0
5281959998_10150660958814999,1296,0,0,0,0,0
5281959998_10150660950929999,632,0,0,0,0,0
5281959998_10150660897879999,1497,0,0,0,0,0
5281959998_10150660916054999,1446,0,0,0,0,0
5281959998_10150660874134999,1588,0,0,0,0,0
5281959998_10150660880049999,536,0,0,0,0,0
5281959998_10150660869619999,1429,0,0,0,0,0
5281959998_10150660842349999,7829,0,0,0,0,0
5281959998_10150660846769999,2002,0,0,0,0,0
5281959998_10150660840434999,512,0,0,0,0,0
5281959998_10150660834954999,2610,0,0,0,0,0
5281959998_10150660788024999,597,0,0,0,0,0
5281959998_10150660478194999,1544,0,0,0,0,0
5281959998_10150660444499999,752,0,0,0,0,0
5281959998_10150660463269999,3023,1,0,0,0,0
5281959998_10150660464579999,1328,0,0,0,0,0
5281959998_10150660468199999,740,0,0,0,0,0
5281959998_10150658362864999,1972,0,0,0,0,0
5281959998_10150660442059999,1318,0,0,0,0,0
5281959998_10150660458424999,401,0,0,0,0,0
5281959998_10150658367859999,1055,0,0,0,0,0
5281959998_10150658369649999,1446,0,0,0,0,0
5281959998_10150658470959999,3014,0,0,0,0,0
5281959998_10150660493384999,591,0,0,0,0,0
5281959998_10150660435449999,341,0,0,0,0,0
5281959998_10150660523684999,2858,0,0,0,0,0
5281959998_10150660501589999,5502,0,0,0,0,0
5281959998_10150660377409999,6030,0,0,0,0,0
5281959998_10150660368214999,1084,0,0,0,0,0
5281959998_10150660476354999,738,0,0,0,0,0
5281959998_10150660343634999,661,0,0,0,0,0
5281959998_10150660332699999,1919,0,0,0,0,0
5281959998_10150660354019999,948,0,0,0,0,0
5281959998_10150660370739999,17423,1,0,0,0,0
5281959998_10150660390404999,18747,0,0,0,0,0
5281959998_10150660355214999,3429,0,0,0,0,0
5281959998_10150660324609999,4574,0,0,0,0,0
5281959998_10150660311589999,3170,0,0,0,0,0
5281959998_10150660304719999,2057,0,0,0,0,0
5281959998_10150658506694999,1261,0,0,0,0,0
5281959998_10150658373774999,954,0,0,0,0,0
5281959998_10150659908274999,3771,0,0,0,0,0
5281959998_10150659948589999,1890,0,0,0,0,0
5281959998_10150659910794999,3941,0,0,0,0,0
5281959998_10150659943389999,819,0,0,0,0,0
5281959998_10150659906119999,4481,0,0,0,0,0
5281959998_10150659944589999,319,0,0,0,0,0
5281959998_10150659946744999,5171,0,0,0,0,0
5281959998_10150658478164999,2787,0,0,0,0,0
5281959998_10150659930964999,2734,0,0,0,0,0
5281959998_10150659950229999,1431,0,0,0,0,0
5281959998_10150659913544999,353,0,0,0,0,0
5281959998_10150659901819999,9086,0,0,0,0,0
5281959998_10150659900364999,2261,0,0,0,0,0
5281959998_10150658366449999,3310,0,0,0,0,0
5281959998_10150659858864999,474,0,0,0,0,0
5281959998_10150659836104999,1051,0,0,0,0,0
5281959998_10150659825174999,2282,0,0,0,0,0
5281959998_10150659808164999,1648,0,0,0,0,0
5281959998_10150659140784999,720,0,0,0,0,0
5281959998_10150659756919999,3273,0,0,0,0,0
5281959998_10150659358619999,1383,0,0,0,0,0
5281959998_10150659746994999,1289,0,0,0,0,0
5281959998_10150658355074999,3783,0,0,0,0,0
5281959998_10150658562354999,1363,0,0,0,0,0
5281959998_10150659697079999,4192,0,0,0,0,0
5281959998_10150659685229999,401,0,0,0,0,0
5281959998_10150659342719999,2099,0,0,0,0,0
5281959998_10150659142679999,3688,0,0,0,0,0
5281959998_10150659560664999,6878,0,0,0,0,0
5281959998_10150659377839999,5652,1,0,0,0,0
5281959998_10150659080154999,4059,0,1,0,0,0
5281959998_10150659578059999,1058,0,0,0,0,0
5281959998_10150659190034999,1437,0,0,0,0,0
5281959998_10150659539429999,3411,0,0,0,0,0
5281959998_10150659528919999,4326,0,0,0,0,0
5281959998_10150659297619999,3771,2,0,0,0,0
5281959998_10150659501924999,2057,0,0,0,0,0
5281959998_10150659312869999,1216,0,0,0,0,0
5281959998_10150659182024999,3736,0,0,0,0,0
5281959998_10150659427409999,4858,0,0,0,0,0
5281959998_10150659360839999,1996,0,0,0,0,0
5281959998_10150659096979999,982,0,0,0,0,0
5281959998_10150659305069999,1241,0,0,0,0,0
5281959998_10150659321609999,950,0,0,0,0,0
5281959998_10150659132484999,2063,0,0,0,0,0
5281959998_10150659312224999,763,0,0,0,0,0
5281959998_10150659231704999,472,0,0,0,0,0
5281959998_10150659285674999,365,0,0,0,0,0
5281959998_10150659103604999,763,0,0,0,0,0
5281959998_10150659247974999,2088,0,0,0,0,0
5281959998_10150659227819999,4185,0,0,0,0,0
5281959998_10150659243514999,463,0,1,0,0,0
5281959998_10150659069594999,336,0,0,0,0,0
5281959998_10150659089519999,894,0,0,0,0,0
5281959998_10150659139099999,361,0,0,0,0,0
5281959998_10150659122599999,309,0,0,0,0,0
5281959998_10150659157519999,1751,0,0,0,1,0
5281959998_10150659153094999,2271,0,0,0,0,0
5281959998_10150658806579999,1069,0,0,0,0,0
5281959998_10150659111254999,1987,0,0,0,0,0
5281959998_10150659061234999,303,0,0,0,0,0
5281959998_10150659065069999,2022,0,0,0,0,0
5281959998_10150659072019999,580,0,0,0,0,0
5281959998_10150659051704999,2148,0,0,0,0,0
5281959998_10150659002004999,3318,0,0,0,0,0
5281959998_10150659010939999,731,0,0,0,0,0
5281959998_10150659007044999,16586,1,0,0,0,1
5281959998_10150658998349999,2078,0,0,0,1,0
5281959998_10150658838729999,443,0,0,0,0,0
5281959998_10150658464439999,307,0,0,0,0,0
5281959998_10150658767579999,1031,0,0,0,0,0
5281959998_10150658838029999,306,0,0,0,0,0
5281959998_10150658265374999,1082,0,0,0,0,0
5281959998_10150658834484999,467,0,0,0,0,0
5281959998_10150658837219999,709,0,0,0,0,0
5281959998_10150658829939999,6477,0,0,0,0,0
5281959998_10150658343664999,711,0,0,0,0,0
5281959998_10150658827984999,5549,0,0,0,0,0
5281959998_10150658807879999,2281,0,0,0,0,0
5281959998_10150658798729999,5360,0,0,0,0,0
5281959998_10150658783029999,570,0,0,0,0,0
5281959998_10150658702734999,1766,0,0,0,0,0
5281959998_10150658761809999,344,1,0,0,0,0
5281959998_10150658725014999,2587,0,0,0,0,0
5281959998_10150658708944999,7134,0,0,0,0,0
5281959998_10150658355494999,2959,0,0,1,0,0
5281959998_10150658696999999,2006,0,0,0,0,0
5281959998_10150658676329999,15070,2,0,0,0,0
5281959998_10150658662814999,1124,0,0,0,0,0
5281959998_10150658376719999,794,0,0,0,0,0
5281959998_10150658264789999,703,0,0,0,0,0
5281959998_10150658535739999,5100,0,0,0,0,0
5281959998_10150658574974999,702,0,0,0,0,0
5281959998_10150658363754999,891,0,0,0,0,0
5281959998_10150657054549999,62,0,0,0,0,0
5281959998_10150658563134999,2271,0,0,0,0,0
5281959998_10150658225634999,1142,0,0,0,0,0
5281959998_10150658520109999,3314,0,0,0,0,0
5281959998_10150658437049999,763,0,0,0,0,0
5281959998_10150658289769999,2072,0,0,0,1,0
5281959998_10150658465639999,3561,0,0,0,0,0
5281959998_10150658455309999,5793,0,0,0,1,0
5281959998_10150658347604999,2000,0,0,0,0,0
5281959998_10150658435694999,2574,0,0,0,0,0
5281959998_10150658418344999,6288,0,0,1,0,0
5281959998_10150658383419999,50874,0,0,0,0,0
5281959998_10150658294184999,498,0,0,0,0,0
5281959998_10150658303434999,23626,1,0,0,0,0
5281959998_10150658327174999,618,0,0,0,0,0
5281959998_10150658308879999,1354,0,0,0,0,0
5281959998_10150658254704999,1409,0,0,0,0,0
5281959998_10150658258749999,25399,0,0,0,0,0
5281959998_10150658221804999,1770,0,0,0,0,0
5281959998_10150658218164999,834,0,0,0,0,0
5281959998_10150658215159999,447,0,0,0,0,0
5281959998_10150658211009999,518,0,0,0,0,0
5281959998_10150658059869999,2524,0,0,0,0,0
5281959998_10150658067774999,1293,0,0,0,0,0
5281959998_10150658069374999,1683,0,0,0,0,0
5281959998_10150658070449999,1087,0,0,0,0,0
5281959998_10150658071164999,580,0,0,0,0,0
5281959998_10150658034194999,1253,0,0,0,0,0
5281959998_10150658072649999,1064,0,0,0,0,0
5281959998_10150658038259999,702,0,0,0,0,0
5281959998_10150658041629999,1026,0,0,0,0,0
5281959998_10150658027594999,672,0,0,0,0,0
5281959998_10150658012424999,8992,0,0,0,0,0
5281959998_10150658005179999,584,0,0,0,0,0
5281959998_10150657982804999,10412,1,0,0,0,0
5281959998_10150657978594999,9015,0,0,0,0,0
5281959998_10150657942594999,935,0,0,0,0,0
5281959998_10150657914839999,8655,0,0,0,0,0
5281959998_10150657903524999,1512,0,0,0,0,0
5281959998_10150657827654999,3501,0,0,0,0,0
5281959998_10150657846904999,650,0,0,0,0,0
5281959998_10150657802449999,680,1,0,0,0,0
5281959998_10150657800589999,1027,0,0,0,0,2
5281959998_10150657799704999,666,0,0,0,0,0
5281959998_10150657797999999,99,0,0,0,0,0
5281959998_10150657792404999,1127,0,0,0,0,0
5281959998_10150657773484999,2346,0,0,0,0,0
5281959998_10150657760839999,487,0,0,0,0,0
5281959998_10150657740839999,2215,0,0,0,0,0
5281959998_10150657701039999,3028,1,0,0,0,0
5281959998_10150657682759999,1327,0,0,0,0,0
5281959998_10150657681664999,522,0,0,0,0,0
5281959998_10150657676354999,2662,0,0,0,0,0
5281959998_10150657641184999,676,0,0,0,0,0
5281959998_10150657621974999,766,0,0,0,0,0
5281959998_10150657620629999,799,0,0,0,0,0
5281959998_10150657617424999,684,0,0,0,0,0
5281959998_10150657610614999,268,0,0,0,0,0
5281959998_10150657589859999,1037,0,0,0,0,0
5281959998_10150657577724999,355,0,0,0,0,0
5281959998_10150657563349999,6809,0,0,0,0,0
5281959998_10150657541929999,3079,0,0,0,0,0
5281959998_10150657533019999,1933,0,0,0,0,0
5281959998_10150657534039999,109,0,0,0,0,0
5281959998_10150657525674999,962,0,0,0,0,0
5281959998_10150657523404999,227,0,0,0,0,0
5281959998_10150657515494999,594,0,0,0,0,0
5281959998_10150657506409999,9220,1,0,0,0,0
5281959998_10150657360359999,402,0,0,0,0,0
5281959998_10150657363084999,1306,0,0,0,0,0
5281959998_10150657359034999,309,0,0,0,0,0
5281959998_10150657357964999,829,0,0,0,0,0
5281959998_10150657357009999,1871,0,0,0,0,0
5281959998_10150657048494999,1286,0,0,0,0,0
5281959998_10150657340719999,889,1,0,0,0,0
5281959998_10150657354224999,222,0,0,0,0,0
5281959998_10150657337734999,481,0,0,0,0,0
5281959998_10150657348214999,1065,0,0,0,0,1
5281959998_10150657333724999,794,0,0,0,0,0
5281959998_10150657332799999,4259,0,0,0,0,0
5281959998_10150657319149999,295,0,0,0,0,0
5281959998_10150657283249999,507,0,0,0,0,0
5281959998_10150657302259999,1246,0,0,0,0,0
5281959998_10150657272684999,10544,0,1,0,0,0
5281959998_10150657250629999,1530,0,0,0,0,0
5281959998_10150657241269999,1437,0,0,0,0,0
5281959998_10150657214354999,242,0,0,0,0,0
5281959998_10150657171014999,1178,0,0,0,0,0
5281959998_10150657167059999,3244,0,0,0,0,0
5281959998_10150657198039999,882,0,0,0,0,0
5281959998_10150657036539999,1048,0,0,0,0,0
5281959998_10150657006974999,804,0,0,0,0,0
5281959998_10150657042779999,442,0,0,0,0,0
5281959998_10150657149394999,433,0,0,0,0,0
5281959998_10150657017134999,47,0,0,0,0,0
5281959998_10150657027144999,4493,0,0,0,0,0
5281959998_10150657031574999,979,0,0,0,0,0
5281959998_10150657007889999,3806,0,0,0,0,0
5281959998_10150657018999999,3169,0,0,0,0,0
5281959998_10150657002874999,230,0,0,0,0,0
5281959998_10150657041249999,320,0,0,0,0,0
5281959998_10150657001639999,1964,0,0,0,0,0
5281959998_10150657000044999,654,0,0,0,0,0
5281959998_10150657004934999,411,0,0,0,0,0
5281959998_10150656987259999,1556,0,0,0,0,0
5281959998_10150656913774999,271,0,0,0,0,0
5281959998_10150656891359999,3305,0,0,0,0,0
5281959998_10150656892814999,1279,0,0,0,0,0
5281959998_10150656924579999,474,0,0,0,0,0
5281959998_10150656899544999,402,0,0,0,0,0
5281959998_10150656889899999,889,0,0,0,0,0
5281959998_10150656880134999,181,0,0,0,0,0
5281959998_10150656759149999,726,0,0,0,0,0
5281959998_10150656770874999,573,0,0,0,0,0
5281959998_10150656749159999,636,0,0,0,0,0
5281959998_10150656746814999,335,0,0,0,1,0
5281959998_10150656780154999,2833,0,0,0,0,0
5281959998_10150656743629999,3110,0,0,0,0,0
5281959998_10150656723454999,653,0,0,0,0,0
5281959998_10150656718304999,2108,0,0,0,0,0
5281959998_10150656698919999,2527,0,0,0,0,0
5281959998_10150656696409999,528,0,0,0,0,0
5281959998_10150656536234999,1355,0,0,0,0,0
5281959998_10150656532334999,5062,0,0,0,0,0
5281959998_10150656532844999,932,0,0,0,0,0
5281959998_10150656573654999,451,0,0,0,0,0
5281959998_10150656531139999,1058,0,0,0,0,0
5281959998_10150656527859999,505,0,0,0,0,0
5281959998_10150656525104999,404,0,0,0,0,0
5281959998_10150656603614999,1187,0,0,0,0,0
5281959998_10150656538944999,786,0,0,0,0,0
5281959998_10150656515539999,537,0,0,0,0,0
5281959998_10150656499684999,1428,0,0,0,0,0
5281959998_10150656520849999,966,0,1,0,0,0
5281959998_10150656402274999,6232,0,1,0,0,0
5281959998_10150656532374999,805,0,0,0,0,0
5281959998_10150656517589999,2501,0,0,0,0,0
5281959998_10150656500269999,2173,0,0,0,0,0
5281959998_10150656505914999,729,0,0,0,0,0
5281959998_10150656493739999,1053,0,0,0,0,0
5281959998_10150656491394999,1590,0,0,0,0,0
5281959998_10150656483219999,29724,2,0,1,0,2
5281959998_10150656452034999,7406,0,0,0,0,0
5281959998_10150656449654999,10544,0,0,0,0,0
5281959998_10150656436914999,998,0,0,0,0,0
5281959998_10150656420849999,2178,0,0,0,0,0
5281959998_10150656406629999,3563,1,0,0,0,0
5281959998_10150656412584999,696,0,0,0,0,0
5281959998_10150656363849999,2050,0,0,0,0,0
5281959998_10150656319559999,12763,1,0,0,0,0
5281959998_10150656161304999,10145,0,0,0,0,0
5281959998_10150656339319999,5033,1,0,0,0,0
5281959998_10150656341889999,1067,0,0,0,0,0
5281959998_10150656334099999,619,0,0,0,0,0
5281959998_10150656323904999,2502,0,0,0,0,0
5281959998_10150656306754999,3579,1,0,0,0,0
5281959998_10150656291174999,90,0,0,0,0,0
5281959998_10150656178909999,933,0,0,0,0,0
5281959998_10150656279809999,1854,0,0,0,0,0
5281959998_10150656268999999,867,0,0,0,0,0
5281959998_10150656257744999,1374,0,0,0,0,0
5281959998_10150656247814999,1133,0,0,0,0,0
5281959998_10150656232064999,1011,0,0,0,0,0
5281959998_10150656220254999,561,0,0,0,0,0
5281959998_10150656208524999,817,0,0,0,0,0
5281959998_10150656190624999,931,0,0,0,0,0
5281959998_10150656172609999,1404,0,0,0,0,0
5281959998_10150656154654999,1897,0,0,0,0,0
5281959998_10150656156224999,565,0,0,0,0,0
5281959998_10150656153099999,260,0,0,0,0,0
5281959998_10150656145404999,515,0,0,0,0,0
5281959998_10150656133324999,618,0,0,0,0,0
5281959998_10150656122564999,305,0,0,0,0,0
5281959998_10150656111239999,1576,0,0,0,0,0
5281959998_10150656103429999,463,0,0,0,0,0
5281959998_10150656092814999,815,0,0,0,0,0
5281959998_10150655873294999,185,0,0,0,0,0
5281959998_10150655598209999,457,0,0,0,0,0
5281959998_10150656020279999,785,0,0,0,0,0
5281959998_10150655810319999,895,0,0,0,0,0
5281959998_10150655879869999,497,0,0,0,0,0
5281959998_10150655837999999,3761,0,0,0,0,0
5281959998_10150655954799999,1659,0,0,0,1,0
5281959998_10150655832259999,3092,0,0,0,0,0
5281959998_10150655926954999,591,1,0,0,0,0
5281959998_10150655869094999,747,0,1,0,0,2
5281959998_10150655824289999,2846,0,0,0,0,0
5281959998_10150655836564999,2535,0,1,0,0,1
5281959998_10150655814479999,1115,0,0,0,0,0
5281959998_10150655817264999,8734,0,0,0,0,0
5281959998_10150655092674999,697,0,0,0,0,0
5281959998_10150655601229999,1465,0,0,0,0,0
5281959998_10150653968964999,2148,0,0,0,0,0
5281959998_10150655574964999,5056,0,0,0,0,0
5281959998_10150655703504999,78064,1,0,0,0,1
5281959998_10150655671874999,622,0,0,0,0,0
5281959998_10150655575319999,433,0,0,0,0,0
5281959998_10150655580229999,869,0,0,0,0,0
5281959998_10150655591799999,837,0,0,0,0,0
5281959998_10150655568709999,626,2,0,0,0,0
5281959998_10150655603529999,2003,0,0,0,0,0
5281959998_10150653792919999,2174,0,0,0,0,0
5281959998_10150653969559999,1455,0,0,0,0,0
5281959998_10150655542924999,3957,0,0,0,0,0
5281959998_10150655556004999,992,0,0,0,0,0
5281959998_10150655530679999,554,0,0,0,0,0
5281959998_10150655528164999,1574,0,0,0,0,0
5281959998_10150655521159999,939,0,0,0,0,1
5281959998_10150655513384999,24391,2,0,0,0,0
5281959998_10150653826104999,2095,0,0,0,0,0
5281959998_10150655213474999,1152,0,0,0,0,0
5281959998_10150655426934999,18181,1,0,0,0,0
5281959998_10150655207639999,519,0,0,0,0,0
5281959998_10150653879944999,2145,0,0,0,0,0
5281959998_10150655185874999,2232,0,0,0,0,0
5281959998_10150653967994999,1316,1,0,0,0,0
5281959998_10150655042129999,1102,0,0,0,0,0
5281959998_10150653836949999,826,0,0,0,0,0
5281959998_10150655211249999,858,0,0,0,0,0
5281959998_10150653970304999,675,0,0,0,0,0
5281959998_10150655087529999,1627,0,0,0,0,0
5281959998_10150655168839999,755,0,0,0,0,0
5281959998_10150655212299999,671,0,0,0,0,0
5281959998_10150655159094999,1874,0,0,0,0,0
5281959998_10150655184199999,988,0,0,0,1,0
5281959998_10150655156509999,996,0,0,0,0,0
5281959998_10150655154064999,522,0,0,0,0,0
5281959998_10150655143449999,1972,1,0,0,0,0
5281959998_10150655085244999,659,0,0,0,0,0
5281959998_10150655120589999,6254,0,0,0,1,0
5281959998_10150655100154999,645,0,0,0,0,0
5281959998_10150653994884999,708,0,0,0,0,0
5281959998_10150655005799999,546,0,0,0,0,0
5281959998_10150655083229999,298,0,0,0,0,0
5281959998_10150655078374999,404,0,0,0,0,0
5281959998_10150655060314999,628,0,0,0,0,0
5281959998_10150655012749999,969,0,0,0,0,0
5281959998_10150654978474999,5160,0,0,0,0,0
5281959998_10150653958849999,2579,0,0,0,0,0
5281959998_10150654974534999,358,0,1,0,0,0
5281959998_10150654976584999,1417,0,0,0,1,0
5281959998_10150654661004999,1740,0,0,0,0,0
5281959998_10150654940984999,2924,2,1,0,0,0
5281959998_10150654756664999,1633,0,0,0,0,0
5281959998_10150654914514999,489,0,0,0,0,0
5281959998_10150654479934999,915,0,0,0,0,0
5281959998_10150654679724999,3047,0,0,0,0,0
5281959998_10150654749709999,1184,0,0,0,0,0
5281959998_10150654609234999,294,0,0,0,0,0
5281959998_10150654751249999,803,0,0,0,0,0
5281959998_10150654736979999,626,0,0,0,0,0
